player_name,team_name,league,nationality,position,alt_position,ovr,team_id
Marcel Engelhardt,Holstein Kiel,Bundesliga,Germany,GK,,64,124
João Tomé,Rio Ave FC,Liga Portugal,Portugal,RB,['RM'],64,114
Chico Lamba,Arouca,Liga Portugal,Portugal,CB,,64,128
Kevin Felida,RKC Waalwijk,Eredivisie,Curaçao,CDM,['CM'],64,147
Matthew Garbett,NAC Breda,Eredivisie,New Zealand,CAM,['CM'],64,148
Naim García,CD Leganés,LALIGA EA SPORTS,Spain,RM,"['LM', 'RW']",64,78
Tyrique George,Chelsea,Premier League,England,LM,"['CAM', 'LW']",64,24
Tristan Gooijer,PEC Zwolle,Eredivisie,Holland,RB,['CB'],64,135
Karl Hein,R. Valladolid CF,LALIGA EA SPORTS,Estonia,GK,,64,92
Oscar Højlund,Frankfurt,Bundesliga,Denmark,CM,['CDM'],64,46
Dinko Horkaš,UD Las Palmas,LALIGA EA SPORTS,Croatia,GK,,64,61
Hormigo,Sevilla FC,LALIGA EA SPORTS,Spain,LB,['CB'],64,66
Emirhan Ýlkhan,Torino,Serie A Enilive,Turkey,CM,['CAM'],64,37
Jauregizar,Athletic Club,LALIGA EA SPORTS,Spain,CM,['CDM'],64,19
Fredrik Oldrup Jensen,NAC Breda,Eredivisie,Norway,CDM,"['CM', 'CB']",64,148
Tom King,Wolves,Premier League,Wales,GK,,64,73
Ruben Kluivert,Casa Pia AC,Liga Portugal,Holland,CB,,64,112
Mert Kömür,FC Augsburg,Bundesliga,Germany,CAM,['CM'],64,101
Roy Kortsmit,NAC Breda,Eredivisie,Holland,GK,,64,148
Martin Koscelnik,NAC Breda,Eredivisie,Slovakia,RB,,64,148
Garang Kuol,Newcastle Utd,Premier League,Australia,LW,['LM'],64,21
Tygo Land,PSV,Eredivisie,Holland,CM,,64,50
Boyd Lucassen,NAC Breda,Eredivisie,Holland,RB,,64,148
Manuel Namora,Boavista FC,Liga Portugal,Portugal,ST,,64,130
Enes Mahmutovic,NAC Breda,Eredivisie,Luxembourg,CB,,64,148
Richonell Margaret,RKC Waalwijk,Eredivisie,Holland,RM,"['LM', 'ST', 'RW']",64,147
Rick Meissen,Sparta Rotterdam,Eredivisie,Holland,CB,,64,106
Clau Mendes,Casa Pia AC,Liga Portugal,Guinea-Bissau,ST,"['RM', 'LM']",64,112
Mikey Moore,Spurs,Premier League,England,LM,['LW'],64,16
Matías Moreno,Fiorentina,Serie A Enilive,Argentina,CB,,64,67
Vitinho,Arouca,Liga Portugal,Brazil,CM,"['CDM', 'LM']",64,128
Alex Murphy,Newcastle Utd,Premier League,Republic of Ireland,CB,['LB'],64,21
Ethan Nwaneri,Arsenal,Premier League,England,CAM,,64,4
Alaaddin Okumuþ,Sivasspor,Trendyol Süper Lig,Turkey,RB,['RM'],64,105
Elías Már Ómarsson,NAC Breda,Eredivisie,Iceland,ST,,64,148
Sami Ouaissa,N.E.C. Nijmegen,Eredivisie,Holland,CAM,,64,108
Tomás Palacios,Inter,Serie A Enilive,Argentina,CB,['LB'],64,7
Murat Paluli,Sivasspor,Trendyol Süper Lig,Turkey,RB,,64,105
Onurcan Piri,Kayserispor,Trendyol Süper Lig,Turkey,GK,,64,138
Joan Puig,RCD Espanyol,LALIGA EA SPORTS,Spain,LB,['CB'],64,96
Jacobo,Real Madrid,LALIGA EA SPORTS,Spain,CB,,64,1
Omar Rekik,Arsenal,Premier League,Tunisia,CB,,64,4
Julian Rijkhoff,Ajax,Eredivisie,Holland,ST,,64,68
Brian Araújo,Gil Vicente,Liga Portugal,Portugal,GK,,64,113
Manel Royo,NAC Breda,Eredivisie,Spain,LB,,64,148
Halid Šabanovi?,Angers SCO,Ligue 1 McDonald's,Bosnia and Herzegovina,RB,,64,131
Chuki,R. Valladolid CF,LALIGA EA SPORTS,Spain,CAM,['CM'],64,92
Yellu Santiago,Getafe CF,LALIGA EA SPORTS,Spain,CDM,['CM'],64,59
Gonçalo Sousa,FC Porto,Liga Portugal,Portugal,RM,['RW'],64,27
João Rêgo,SL Benfica,Liga Portugal,Portugal,CAM,['RW'],64,29
Kees Smit,AZ,Eredivisie,Holland,CM,['CAM'],64,76
Rafael Brito,Casa Pia AC,Liga Portugal,Portugal,CM,,64,112
Filip Stevanovi?,Manchester City,Premier League,Serbia,LW,['LM'],64,2
Jakub Stolarczyk,Leicester City,Premier League,Poland,GK,,64,85
Ed Turns,Brighton,Premier League,Wales,CB,,64,55
Oðulcan Ülgün,Konyaspor,Trendyol Süper Lig,Turkey,CDM,['CM'],64,102
Eric Veiga,AVS Futebol SAD,Liga Portugal,Luxembourg,LB,"['LM', 'CDM']",64,143
Mauro Vigorito,Como,Serie A Enilive,Italy,GK,,64,47
Sem Westerveld,AZ,Eredivisie,Spain,GK,,64,76
Ethan Wheatley,Man Utd,Premier League,England,ST,,64,15
Brynjólfur Willumsson,FC Groningen,Eredivisie,Iceland,ST,,64,144
Zeki Yavru,Samsunspor,Trendyol Süper Lig,Turkey,RB,"['CDM', 'CB']",64,129
Uðurcan Yazðýlý,Konyaspor,Trendyol Süper Lig,Turkey,CB,"['CDM', 'RB']",64,102
Muammer Yýldýrým,Samsunspor,Trendyol Süper Lig,Turkey,GK,,64,129
Yoram Zague,Paris SG,Ligue 1 McDonald's,France,RB,,64,5
Gjivai Zechiël,Feyenoord,Eredivisie,Holland,CM,['CDM'],64,54
Lequincio Zeefuik,AZ,Eredivisie,Holland,ST,['CAM'],64,76
Khusniddin Alikulov,Çaykur Rizespor,Trendyol Süper Lig,Uzbekistan,CB,,63,123
Hugo Álvarez,RC Celta,LALIGA EA SPORTS,Spain,LM,"['LW', 'CAM']",63,25
Ömürcan Artan,Gaziantep,Trendyol Süper Lig,Turkey,RB,['RM'],63,116
Yavuz Aygün,Konyaspor,Trendyol Süper Lig,Turkey,GK,,63,102
Álex Balboa,Almere City FC,Eredivisie,Equatorial Guinea,CM,['CDM'],63,150
Scott Banks,FC St. Pauli,Bundesliga,Scotland,RM,['RW'],63,125
Mimeirhel Benita,Heracles Almelo,Eredivisie,Holland,RB,['LB'],63,151
Emmanuel Biumla,Angers SCO,Ligue 1 McDonald's,France,CB,,63,131
Tom Boere,NAC Breda,Eredivisie,Holland,ST,,63,148
Teddy Boulhendi,OGC Nice,Ligue 1 McDonald's,Algeria,GK,,63,63
Scott Carson,Manchester City,Premier League,England,GK,,63,2
Nnamdi Collins,Frankfurt,Bundesliga,Germany,CB,,63,46
Jayden Danns,Liverpool,Premier League,England,ST,,63,6
Quentin Daubin,Gaziantep,Trendyol Süper Lig,France,CM,['CDM'],63,116
Kaj de Rooij,PEC Zwolle,Eredivisie,Holland,RM,"['LM', 'RW']",63,135
Anthony Descotte,FC Utrecht,Eredivisie,Belgium,ST,,63,121
Julius Dirksen,Go Ahead Eagles,Eredivisie,Holland,LB,['CB'],63,146
Tim Drexler,TSG Hoffenheim,Bundesliga,Germany,CB,,63,39
Emmanuel Ekong,Empoli,Serie A Enilive,Sweden,ST,,63,100
Issam El Maach,FC Twente,Eredivisie,Morocco,GK,,63,72
Boubacar Fall,AS Saint-Étienne,Ligue 1 McDonald's,Senegal,GK,,63,110
Mikayil Faye,Stade Rennais FC,Ligue 1 McDonald's,Senegal,CB,['LB'],63,86
John Patrick,Getafe CF,LALIGA EA SPORTS,Republic of Ireland,CAM,"['RM', 'ST']",63,59
Anthony Fontana,PEC Zwolle,Eredivisie,United States,CAM,,63,135
Rafael Fernandes,LOSC Lille,Ligue 1 McDonald's,Portugal,CB,,63,49
Yoni Gomis,Strasbourg,Ligue 1 McDonald's,France,CB,,63,81
Enso González,Wolves,Premier League,Paraguay,LW,"['RW', 'CAM', 'LM']",63,73
Sinan Gümüþ,Eyüpspor,Trendyol Süper Lig,Turkey,RM,"['ST', 'RW']",63,127
Antoine Hainaut,Parma,Serie A Enilive,France,RB,['CB'],63,97
Phil Harres,Holstein Kiel,Bundesliga,Germany,ST,,63,124
Mike Hauptmeijer,PEC Zwolle,Eredivisie,Holland,GK,,63,135
Zidane Iqbal,FC Utrecht,Eredivisie,Iraq,CM,"['CAM', 'CDM']",63,121
Rubén Iranzo,Valencia CF,LALIGA EA SPORTS,Spain,CB,['RB'],63,22
Thomas Kastanaras,VfB Stuttgart,Bundesliga,Germany,ST,,63,60
Emilio Kehrer,Willem II,Eredivisie,Germany,ST,"['CAM', 'LW']",63,149
Justin Lacombe,Toulouse FC,Ligue 1 McDonald's,France,GK,,63,89
Mathis Lambourde,Hellas Verona,Serie A Enilive,France,RM,['RW'],63,94
Gaëtan Laura,Samsunspor,Trendyol Süper Lig,France,ST,['RM'],63,129
Irvyn Lomami,OL,Ligue 1 McDonald's,France,RB,,63,43
Magunazelaia,Real Sociedad,LALIGA EA SPORTS,Spain,CAM,"['LM', 'RM']",63,28
Jovan Manev,Adana Demirspor,Trendyol Süper Lig,North Macedonia,CB,,63,119
Remi Matthews,Crystal Palace,Premier League,England,GK,,63,51
Faïz Mattoir,Almere City FC,Eredivisie,Netherlands,LM,"['RM', 'LW']",63,150
Ethan Mbappé,LOSC Lille,Ligue 1 McDonald's,France,CM,['CDM'],63,49
James McConnell,Liverpool,Premier League,England,CM,['CDM'],63,6
Francisco Meixedo,Estrela Amadora,Liga Portugal,Portugal,GK,,63,132
Filippo Melegoni,Genoa,Serie A Enilive,Italy,CAM,"['RM', 'CM']",63,93
Ivan Mesík,Heracles Almelo,Eredivisie,Slovakia,CB,,63,151
Louis Mouton,AS Saint-Étienne,Ligue 1 McDonald's,France,CM,['CDM'],63,110
François Mughe,OM,Ligue 1 McDonald's,Cameroon,RM,['RW'],63,69
Iker Muñoz,CA Osasuna,LALIGA EA SPORTS,Spain,CM,['CDM'],63,75
Bilal Nadir,OM,Ligue 1 McDonald's,Morocco,CM,['CDM'],63,69
Abdenego Nankishi,SV Werder Bremen,Bundesliga,Germany,LM,"['RM', 'LW']",63,90
Rob Nizet,Willem II,Eredivisie,Belgium,LB,,63,149
Bruno Bertinato,Venezia,Serie A Enilive,Brazil,GK,,63,117
Eneko Ortiz,D. Alavés,LALIGA EA SPORTS,Spain,LB,,63,88
Yasin Özcan,Kasýmpaþa,Trendyol Süper Lig,Turkey,LB,['CB'],63,84
Álex Padilla,Athletic Club,LALIGA EA SPORTS,Mexico,GK,,63,19
Hugo Cunha,FC Famalicão,Liga Portugal,Portugal,GK,,63,109
Wouter Prins,FC Groningen,Eredivisie,Holland,LB,,63,144
Miguel Puche,Arouca,Liga Portugal,Spain,ST,"['LM', 'RM']",63,128
Niklas Pyyhtiä,Bologna,Serie A Enilive,Finland,CM,['CDM'],63,52
Arnau Rafús,R. Valladolid CF,LALIGA EA SPORTS,Spain,GK,,63,92
Grant-Leon Ranos,M'gladbach,Bundesliga,Armenia,ST,,63,79
Lasse Rieß,1. FSV Mainz 05,Bundesliga,Germany,GK,,63,83
Óscar Rivas,Vitória SC,Liga Portugal,Spain,CB,['CDM'],63,103
Damián,RC Celta,LALIGA EA SPORTS,Spain,CM,,63,25
Omar Sadik,RCD Espanyol,LALIGA EA SPORTS,Morocco,ST,,63,96
Salazar,Estoril Praia,Liga Portugal,Spain,ST,['RW'],63,118
Florent Sanchez,OL,Ligue 1 McDonald's,France,CM,,63,43
Sem Scheperman,Heracles Almelo,Eredivisie,Holland,CDM,"['CM', 'CAM']",63,151
Niek Schiks,PSV,Eredivisie,Holland,GK,,63,50
Lewis Schouten,AZ,Eredivisie,Holland,CDM,"['CM', 'CB']",63,76
Dennis Seimen,VfB Stuttgart,Bundesliga,Germany,GK,,63,60
Javi Serrano,Atlético de Madrid,LALIGA EA SPORTS,Spain,CDM,"['CM', 'CB']",63,9
Kiki Silva,Casa Pia AC,Liga Portugal,Portugal,RW,"['LW', 'RM']",63,112
Hugo Sotelo,RC Celta,LALIGA EA SPORTS,Spain,CM,['RM'],63,25
Djibril Soumaré,Nacional,Liga Portugal,Senegal,CDM,['CM'],63,145
Casper Staring,NAC Breda,Eredivisie,Holland,CDM,['CM'],63,148
Fin Stevens,FC St. Pauli,Bundesliga,Wales,RB,,63,125
Roshon van Eijma,RKC Waalwijk,Eredivisie,Curaçao,CB,,63,147
Liam van Gelderen,RKC Waalwijk,Eredivisie,Suriname,RB,,63,147
Patrick Vroegh,RKC Waalwijk,Eredivisie,Holland,CM,['CDM'],63,147
Alfie Whiteman,Spurs,Premier League,England,GK,,63,16
Jannes Wieckhoff,Heracles Almelo,Eredivisie,Germany,RB,,63,151
Anýl Yaþar,Çaykur Rizespor,Trendyol Süper Lig,Turkey,CB,,63,123
Mert Yýlmaz,Antalyaspor,Trendyol Süper Lig,Turkey,RB,,63,141
Recep Burak Yýlmaz,Hatayspor,Trendyol Süper Lig,Turkey,CB,,63,133
Oliwier Zych,Aston Villa,Premier League,Poland,GK,,63,17
Hussein Ali,sc Heerenveen,Eredivisie,Iraq,RB,,62,136
Ylies Aradj,Toulouse FC,Ligue 1 McDonald's,France,LB,,62,89
Astralaga,FC Barcelona,LALIGA EA SPORTS,Spain,GK,,62,8
Fin Back,Nott'm Forest,Premier League,England,RB,,62,77
Brian Jepthe Bayeye,Torino,Serie A Enilive,Congo DR,RM,"['RB', 'RW']",62,37
Alessandro Berardi,Hellas Verona,Serie A Enilive,Italy,GK,,62,94
Owen Bevan,AFC Bournemouth,Premier League,Wales,CB,,62,64
Jan Biega?ski,Sivasspor,Trendyol Süper Lig,Poland,CDM,,62,105
Adrian Blake,FC Utrecht,Eredivisie,England,LM,['LW'],62,121
Ismaïl Bouneb,Havre AC,Ligue 1 McDonald's,France,CAM,['CM'],62,115
Nathan Buayi-Kiala,AJ Auxerre,Ligue 1 McDonald's,France,CM,,62,120
Axel Camblan,Stade Brestois 29,Ligue 1 McDonald's,France,LW,['LM'],62,74
Marco Camus,Valencia CF,LALIGA EA SPORTS,Spain,LM,"['RM', 'LW']",62,22
Tomé Sousa,Boavista FC,Liga Portugal,Portugal,GK,,62,130
Erdem Çetinkaya,Kasýmpaþa,Trendyol Süper Lig,Turkey,RW,"['ST', 'RM']",62,84
Yunus Emre Çift,Samsunspor,Trendyol Süper Lig,Turkey,CB,,62,129
Tika de Jonge,FC Groningen,Eredivisie,Holland,LM,"['CM', 'LW']",62,144
Oumar Diouf,Çaykur Rizespor,Trendyol Süper Lig,Senegal,ST,"['RW', 'LW']",62,123
Nuno Matos,SC Braga,Liga Portugal,Portugal,CB,['RB'],62,48
Nick Fichtinger,PEC Zwolle,Eredivisie,Holland,CM,['CDM'],62,135
Deniz Gül,FC Porto,Liga Portugal,Sweden,ST,,62,27
Denzel Hall,sc Heerenveen,Eredivisie,Holland,RB,,62,136
Tyrese Hall,Spurs,Premier League,England,CDM,['CM'],62,16
Isak Hansen-Aarøen,SV Werder Bremen,Bundesliga,Norway,CAM,"['CM', 'ST']",62,90
Conrad Harder,Sporting CP,Liga Portugal,Denmark,ST,['CAM'],62,26
Mustafa Erhan Hekimoðlu,Beþiktaþ,Trendyol Süper Lig,Turkey,ST,"['LW', 'RW']",62,31
Armin Hod?i?,Hatayspor,Trendyol Süper Lig,Bosnia and Herzegovina,CDM,['CM'],62,133
Melih Ibrahimoglu,Konyaspor,Trendyol Süper Lig,Turkey,CM,['CDM'],62,102
Arijon Ibrahimovi?,FC Bayern München,Bundesliga,Germany,LW,"['CAM', 'LM']",62,3
Dean James,Go Ahead Eagles,Eredivisie,Holland,LB,,62,146
Marc Jurado,RCD Espanyol,LALIGA EA SPORTS,Spain,RB,['CDM'],62,96
Daniel Karlsbakk,sc Heerenveen,Eredivisie,Norway,ST,,62,136
Omari Kellyman,Chelsea,Premier League,England,CAM,"['RM', 'ST']",62,24
Kim Ji Soo,Brentford,Premier League,Korea Republic,CB,,62,70
Niklas Klinger,VfL Wolfsburg,Bundesliga,Germany,GK,,62,62
Arif Kocaman,Kayserispor,Trendyol Süper Lig,Turkey,CB,['LB'],62,138
Lennart Koerdt,VfL Bochum 1848,Bundesliga,Germany,CAM,"['CM', 'ST']",62,107
Ali Yavuz Kol,Adana Demirspor,Trendyol Süper Lig,Turkey,ST,"['LW', 'RW']",62,119
Roy Kuijpers,NAC Breda,Eredivisie,Holland,RM,"['LM', 'ST', 'RW']",62,148
Amine Lachkar,Willem II,Eredivisie,Holland,CDM,['CM'],62,149
Yann Lienard,AS Monaco,Ligue 1 McDonald's,France,GK,,62,53
Noel,CA Osasuna,LALIGA EA SPORTS,Spain,ST,['RW'],62,75
Eros Maddy,AJ Auxerre,Ligue 1 McDonald's,Holland,RM,"['ST', 'RW']",62,120
Aaron Malouda,LOSC Lille,Ligue 1 McDonald's,France,CAM,,62,49
Christopher Mamengi,Almere City FC,Eredivisie,Holland,CB,,62,150
Kuryu Matsuki,Göztepe,Trendyol Süper Lig,Japan,CM,,62,134
Stanley Mills,Everton,Premier League,England,RM,['RW'],62,33
Marco Moreno,Farense,Liga Portugal,Spain,CB,,62,137
Mathys Niflore,Toulouse FC,Ligue 1 McDonald's,France,GK,,62,89
João Oliveira,Vitória SC,Liga Portugal,Portugal,GK,,62,103
Alberto Costa,Vitória SC,Liga Portugal,Portugal,RB,,62,103
Arda Özçimen,Göztepe,Trendyol Süper Lig,Turkey,GK,,62,134
Doðukan Özkan,Antalyaspor,Trendyol Süper Lig,Turkey,GK,,62,141
Brayann Pereira,N.E.C. Nijmegen,Eredivisie,France,RB,,62,108
Luca Raimund,VfB Stuttgart,Bundesliga,Germany,CAM,"['RW', 'RM']",62,60
Givairo Read,Feyenoord,Eredivisie,Holland,RM,"['RB', 'RW']",62,54
Rodrigo Macedo,SC Braga,Liga Portugal,Portugal,ST,['RW'],62,48
Gorka,Getafe CF,LALIGA EA SPORTS,Spain,LB,['CB'],62,59
Youri Schoonderwaldt,Sparta Rotterdam,Eredivisie,Holland,GK,,62,106
Daniele Sommariva,Genoa,Serie A Enilive,Italy,GK,,62,93
Muhammet Taha Tepe,Trabzonspor,Trendyol Süper Lig,Turkey,GK,,62,58
Demir Ege Týknaz,Rio Ave FC,Liga Portugal,Turkey,CDM,['CM'],62,114
Lukas Ullrich,M'gladbach,Bundesliga,Germany,LB,,62,79
Franco Umeh-Chibueze,Crystal Palace,Premier League,Republic of Ireland,RW,"['LW', 'LM', 'RM']",62,51
Emrecan Uzunhan,Antalyaspor,Trendyol Süper Lig,Turkey,CB,,62,141
Kenneth Vermeer,PEC Zwolle,Eredivisie,Holland,GK,,62,135
Valentino Vermeulen,Willem II,Eredivisie,Holland,RB,,62,149
Pau Víctor,FC Barcelona,LALIGA EA SPORTS,Spain,ST,['CAM'],62,8
Jonas Wendlinger,Almere City FC,Eredivisie,Austria,GK,,62,150
Luuk Wouters,RKC Waalwijk,Eredivisie,Holland,LB,,62,147
Jacob Wright,Manchester City,Premier League,England,CDM,,62,2
Melvin Zinga,Angers SCO,Ligue 1 McDonald's,France,GK,,62,131
Abdelhamid Ait Boudlal,Stade Rennais FC,Ligue 1 McDonald's,Morocco,CB,,61,86
Will Alves,Leicester City,Premier League,England,CAM,,61,85
Samuel Amo-Ameyaw,Southampton,Premier League,England,LW,"['RW', 'LM']",61,57
Ayman Aourir,Leverkusen,Bundesliga,Morocco,CAM,,61,10
Telmo Arcanjo,Vitória SC,Liga Portugal,Cape Verde Islands,CAM,['RW'],61,103
James Balagizi,Liverpool,Premier League,England,CM,"['CAM', 'LW']",61,6
Noahkai Banks,FC Augsburg,Bundesliga,United States,CB,,61,101
Hugo Barbet,FC Nantes,Ligue 1 McDonald's,France,GK,,61,98
Jan Bekkema,sc Heerenveen,Eredivisie,Holland,GK,,61,136
Mustafa Burak Bozan,Gaziantep,Trendyol Süper Lig,Turkey,GK,,61,116
Rares Burnete,Lecce,Serie A Enilive,Romania,ST,['LW'],61,65
Català,RCD Espanyol,LALIGA EA SPORTS,Spain,CB,,61,96
Eric da Silva Moreira,Nott'm Forest,Premier League,Germany,RM,"['ST', 'RW']",61,77
Kévin Danois,AJ Auxerre,Ligue 1 McDonald's,France,CM,,61,120
Harvey Davies,Liverpool,Premier League,England,GK,,61,6
Théo De Percin,AJ Auxerre,Ligue 1 McDonald's,France,GK,,61,120
Cengiz Demir,Hatayspor,Trendyol Süper Lig,Turkey,CB,,61,133
Belmin Dizdarevi?,Montpellier,Ligue 1 McDonald's,Bosnia and Herzegovina,GK,,61,71
Noam Emeran,FC Groningen,Eredivisie,France,LM,"['RM', 'LW']",61,144
Luca Everink,Go Ahead Eagles,Eredivisie,Holland,RB,,61,146
Eugene Frimpong,R. Valladolid CF,LALIGA EA SPORTS,Ghana,CM,['CAM'],61,92
Alessio Furlanetto,Lazio,Serie A Enilive,Italy,GK,,61,34
Santi García,Gil Vicente,Liga Portugal,Spain,CAM,"['LM', 'RM']",61,113
Emrehan Gedikli,Konyaspor,Trendyol Süper Lig,Turkey,ST,,61,102
Daniel Gore,Man Utd,Premier League,England,CM,['CAM'],61,15
Pedro Gomes,Boavista FC,Liga Portugal,Portugal,CB,,61,130
Adam Kaied,NAC Breda,Eredivisie,Sweden,RM,"['LM', 'RW']",61,148
Justin-Noël Kalumba,Angers SCO,Ligue 1 McDonald's,France,LB,,61,131
Andu Kelati,Holstein Kiel,Bundesliga,Germany,LW,['LM'],61,124
Daniel Klein,FC Augsburg,Bundesliga,Germany,GK,,61,101
Caleb Kporha,Crystal Palace,Premier League,England,RB,"['RM', 'RW']",61,51
Ben Krauhaus,Brentford,Premier League,England,RM,"['CM', 'RW']",61,70
Samir Lagsir,PEC Zwolle,Eredivisie,Holland,LM,"['CAM', 'LW']",61,135
Pau Mascaró,RCD Mallorca,LALIGA EA SPORTS,Spain,ST,,61,41
Metehan Mert,Konyaspor,Trendyol Süper Lig,Turkey,CB,,61,102
Bastien Meupiyou,Wolves,Premier League,France,CB,,61,73
Mateja Milovanovi?,sc Heerenveen,Eredivisie,Serbia,CB,['LB'],61,136
Víctor Moreno,Villarreal CF,LALIGA EA SPORTS,Spain,RM,"['LM', 'RW']",61,32
Trey Nyoni,Liverpool,Premier League,England,CM,['CAM'],61,6
David Odogu,VfL Wolfsburg,Bundesliga,Germany,CB,,61,62
Salah-Eddine Oulad M'Hand,Arsenal,Premier League,Holland,CM,['CAM'],61,4
Mithat Pala,Çaykur Rizespor,Trendyol Süper Lig,Turkey,CDM,['RB'],61,123
Tiago Machado,Boavista FC,Liga Portugal,Portugal,ST,,61,130
Francesco Rossi,Atalanta,Serie A Enilive,Italy,GK,,61,40
Taha Þahin,Çaykur Rizespor,Trendyol Süper Lig,Turkey,RB,,61,123
Jasper Samooja,Lecce,Serie A Enilive,Finland,GK,,61,65
André Seruca,Farense,Liga Portugal,Portugal,CDM,['CB'],61,137
Florent Shehu,Adana Demirspor,Trendyol Süper Lig,Albania,RM,"['CAM', 'RW']",61,119
Rodrigo Duarte,Vitória SC,Liga Portugal,Portugal,RW,"['LW', 'RM']",61,103
Luka Stankovski,Gaziantep,Trendyol Süper Lig,North Macedonia,CM,"['CAM', 'CDM']",61,116
Yasir Subaþý,Konyaspor,Trendyol Süper Lig,Turkey,LB,,61,102
Mahamadou Susoho,Manchester City,Premier League,Spain,CDM,['CM'],61,2
Tunahan Taþçý,Konyaspor,Trendyol Süper Lig,Turkey,LM,"['RM', 'LW']",61,102
Martín Tejón,Valencia CF,LALIGA EA SPORTS,Spain,CAM,['RW'],61,22
Mohammed Tolba,VfL Bochum 1848,Bundesliga,Germany,RB,['CB'],61,107
Ryan Trevitt,Brentford,Premier League,England,CM,,61,70
Tein Troost,NAC Breda,Eredivisie,Holland,GK,,61,148
Fofin Turay,FC Groningen,Eredivisie,Holland,LM,['LW'],61,144
Tim van de Loo,RKC Waalwijk,Eredivisie,Holland,CDM,,61,147
Marc Vidal,RC Celta,LALIGA EA SPORTS,Spain,GK,,61,25
Kauã Santos,Frankfurt,Bundesliga,Brazil,GK,,61,46
Melle Joop Witteveen,sc Heerenveen,Eredivisie,Holland,CAM,"['RM', 'CM']",61,136
Harry Amass,Man Utd,Premier League,England,LB,,60,15
David Ankeye,Genoa,Serie A Enilive,Nigeria,ST,,60,93
Nicola Bagnolini,Bologna,Serie A Enilive,Italy,GK,,60,52
Yassin Belkhdim,Angers SCO,Ligue 1 McDonald's,France,CM,,60,131
Medon Berisha,Lecce,Serie A Enilive,Albania,CM,,60,65
Gijs Besselink,FC Twente,Eredivisie,Holland,CDM,['CM'],60,72
Ethan Brierley,Brentford,Premier League,England,CM,['CDM'],60,70
Tarek Buchmann,FC Bayern München,Bundesliga,Germany,CB,,60,3
Stijn Bultman,Heracles Almelo,Eredivisie,Holland,CB,,60,151
Abdulsamet Burak,Adana Demirspor,Trendyol Süper Lig,Turkey,CB,"['CDM', 'LB']",60,119
Ertuðrul Çetin,Fenerbahçe,Trendyol Süper Lig,Turkey,GK,,60,30
Giuseppe Ciocci,Cagliari,Serie A Enilive,Italy,GK,,60,91
Pietro Comuzzo,Fiorentina,Serie A Enilive,Italy,CB,,60,67
Augusto Dabó,Boavista FC,Liga Portugal,Guinea-Bissau,LB,,60,130
Tom de Graaff,FC Utrecht,Eredivisie,Holland,GK,,60,121
Ali Bina Dembélé,Torino,Serie A Enilive,France,RB,,60,37
Ali Demirel,Kasýmpaþa,Trendyol Süper Lig,Turkey,CAM,,60,84
Justin Devenny,Crystal Palace,Premier League,Northern Ireland,CM,,60,51
Tidiane Diallo,Strasbourg,Ligue 1 McDonald's,France,LM,"['CAM', 'LW']",60,81
Domi,Valencia CF,LALIGA EA SPORTS,Spain,ST,,60,22
Juan Familia-Castillo,RKC Waalwijk,Eredivisie,Holland,LB,,60,147
Amar Ahmed Fatah,Willem II,Eredivisie,Sweden,LM,['LW'],60,149
Fraga,Real Sociedad,LALIGA EA SPORTS,Spain,GK,,60,28
Matteo Grandi,Venezia,Serie A Enilive,Italy,GK,,60,117
Daniel Azevedo,Casa Pia AC,Liga Portugal,Portugal,GK,,60,112
Stanis Idumbo,Sevilla FC,LALIGA EA SPORTS,Belgium,CAM,"['LM', 'RM']",60,66
Berat Kalkan,Kasýmpaþa,Trendyol Süper Lig,Turkey,LM,['LW'],60,84
Yusuf Karagöz,Alanyaspor,Trendyol Süper Lig,Turkey,GK,,60,126
Yunus Emre Konak,Brentford,Premier League,Turkey,CDM,['CM'],60,70
Eray Korkmaz,Çaykur Rizespor,Trendyol Süper Lig,Turkey,RB,['CB'],60,123
Henri Koudossou,FC Augsburg,Bundesliga,Germany,RM,"['RB', 'RW']",60,101
Dave Kwakman,AZ,Eredivisie,Holland,CM,"['CDM', 'CB']",60,76
Juan Larios,Southampton,Premier League,Spain,LB,,60,57
Othmane Maamma,Montpellier,Ligue 1 McDonald's,Morocco,RM,['RW'],60,71
Henrik Meister,Stade Rennais FC,Ligue 1 McDonald's,Denmark,ST,,60,86
Tomás Mendes,D. Alavés,LALIGA EA SPORTS,Spain,CM,['CDM'],60,88
Diego Méndez,Rayo Vallecano,LALIGA EA SPORTS,Spain,CB,"['CM', 'RB']",60,56
Nobel Mendy,Real Betis,LALIGA EA SPORTS,France,LB,['CB'],60,38
Max Moerstedt,TSG Hoffenheim,Bundesliga,Germany,ST,,60,39
Zane Monlouis,Arsenal,Premier League,Jamaica,CB,,60,4
Luís Henrique,Boavista FC,Liga Portugal,Brazil,GK,,60,130
Joshua Mukeh,FC Utrecht,Eredivisie,Holland,CB,,60,121
Leon Opitz,SV Werder Bremen,Bundesliga,Germany,LM,['LW'],60,90
Mats Pannewig,VfL Bochum 1848,Bundesliga,Germany,CM,"['CDM', 'CAM']",60,107
Jeffry Puriël,Almere City FC,Eredivisie,Holland,LM,"['ST', 'RM', 'LW']",60,150
Sergi Rosanas,Sparta Rotterdam,Eredivisie,Spain,RB,,60,106
Ibrahima Sow,Sevilla FC,LALIGA EA SPORTS,Senegal,ST,,60,66
